filename,text,age,gender,accent
cv-valid-train/sample-052032.mp3,some went away while i was there and other people came,sixties,female,canada
cv-valid-train/sample-052036.mp3,they locked themselves in their laboratories and tried to evolve as gold had,fifties,female,canada
cv-valid-train/sample-052038.mp3,she wants to be alone,thirties,male,indian
cv-valid-train/sample-052041.mp3,i'm going to go for a jog,fifties,female,indian
cv-valid-train/sample-052056.mp3,what do you make of him,fifties,female,indian
cv-valid-train/sample-052089.mp3,i thought tonight i'd put miss kelly there,twenties,female,canada
cv-valid-train/sample-052110.mp3,i know one way you can do it,twenties,male,indian
cv-valid-train/sample-052114.mp3,people say strange things the boy thought,thirties,male,african
cv-valid-train/sample-052129.mp3,because for him you are a green field from which he always returns with game,thirties,male,african
cv-valid-train/sample-052142.mp3,jupiter has a great red spot,thirties,female,canada
cv-valid-train/sample-052172.mp3,have we forgotten anything,thirties,male,indian
cv-valid-train/sample-052194.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,thirties,female,philippines
cv-valid-train/sample-052197.mp3,if you start your emails with greetings let me be the first to welcome you to earth,fourties,male,australia
cv-valid-train/sample-052205.mp3,there was a hole there among the stones,thirties,male,canada
cv-valid-train/sample-052216.mp3,she's a wonderful person,fifties,male,australia
cv-valid-train/sample-052217.mp3,haven't you got any feeling,twenties,male,malaysia
cv-valid-train/sample-052218.mp3,and one or two persons were returning,thirties,male,australia
cv-valid-train/sample-052220.mp3,what's for dinner tonight,twenties,male,canada
cv-valid-train/sample-052223.mp3,what have you done with my keys,twenties,male,indian
cv-valid-train/sample-052226.mp3,the englishman vanished too gone to find the alchemist,twenties,female,canada
cv-valid-train/sample-052227.mp3,i just don't trust anyone who says they've never had hamburger helper,twenties,male,bermuda
cv-valid-train/sample-052230.mp3,he decanted the wine and began to recount the disturbing story he had been told,thirties,male,ireland
cv-valid-train/sample-052234.mp3,they went in to drink the tea which was served in beautiful crystal glasses,twenties,male,indian
cv-valid-train/sample-052239.mp3,the caravan moved toward the east,sixties,female,african
cv-valid-train/sample-052244.mp3,coach has heard all about you,thirties,male,australia
cv-valid-train/sample-052258.mp3,they were relieved and happy,fourties,male,scotland
cv-valid-train/sample-052261.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,fourties,male,african
cv-valid-train/sample-052280.mp3,and one or two persons were returning,fourties,male,ireland
cv-valid-train/sample-052282.mp3,the camel driver was seated at the base of a palm tree observing the sunset,thirties,male,australia
cv-valid-train/sample-052292.mp3,my laptop broke when i dropped it,fourties,female,canada
cv-valid-train/sample-052335.mp3,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,thirties,male,canada
cv-valid-train/sample-052337.mp3,still can't contact conway,thirties,male,canada
cv-valid-train/sample-052339.mp3,every image processing software contains automatic contrast and color enhancement,fifties,female,indian
cv-valid-train/sample-052342.mp3,she's good enough for me,teens,male,indian
cv-valid-train/sample-052348.mp3,the crash of the ufo shows that extraterrestrials are also vulnerable,twenties,male,african
cv-valid-train/sample-052357.mp3,she didn't have one,twenties,male,indian
cv-valid-train/sample-052414.mp3,i'm your guardian angel,thirties,male,australia
cv-valid-train/sample-052416.mp3,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,sixties,male,newzealand
cv-valid-train/sample-052437.mp3,i wonder what's eating that old money grubbing buzzard anyway,twenties,male,indian
cv-valid-train/sample-052444.mp3,the old man returned the book to the boy,twenties,male,canada
cv-valid-train/sample-052449.mp3,when he saw henderson in his garden he called over the fence and made himself understood,fourties,male,australia
cv-valid-train/sample-052450.mp3,we just lost our heads and acted like a mob,fourties,male,newzealand
cv-valid-train/sample-052451.mp3,what did you come here for,thirties,male,scotland
cv-valid-train/sample-052454.mp3,drink and enjoy yourself said the alchemist noticing that the boy was feeling happier,fifties,female,australia
cv-valid-train/sample-052458.mp3,seems like yesterday to me,sixties,male,newzealand
cv-valid-train/sample-052463.mp3,i don't know why you boys are so good to me,fifties,male,australia
cv-valid-train/sample-052473.mp3,i missed you and i couldnt call you but i tried,thirties,male,scotland
cv-valid-train/sample-052475.mp3,an huge hole had been made by the impact of the projectile,fourties,male,australia
cv-valid-train/sample-052517.mp3,but instead of being saddened he was happy,twenties,male,indian
cv-valid-train/sample-052521.mp3,the terrorist group made their demand,twenties,male,ireland
cv-valid-train/sample-052527.mp3,the boy offered his bottle hoping that the old man would leave him alone,sixties,male,scotland
cv-valid-train/sample-052534.mp3,the fire alarm went off again but when i looked outside there was no one there,fifties,female,indian
cv-valid-train/sample-052566.mp3,anthony kept himself busy by counting pigeons,eighties,male,australia
cv-valid-train/sample-052570.mp3,we sharpened our wits at university so we could handle this crisis,fifties,female,indian
cv-valid-train/sample-052585.mp3,the boy was sad as he left her that day,twenties,male,australia
cv-valid-train/sample-052605.mp3,thank you said the boy,twenties,female,singapore
cv-valid-train/sample-052617.mp3,thank god you're there,fourties,male,canada
cv-valid-train/sample-052634.mp3,they looked for the fallen mass but found nothing,fourties,male,australia
cv-valid-train/sample-052638.mp3,to nourish the falcon,twenties,male,ireland
cv-valid-train/sample-052656.mp3,they are so used to me that they know my schedule he muttered,twenties,male,indian
cv-valid-train/sample-052657.mp3,it was dropping off in flakes and raining down on the sand,teens,male,wales
cv-valid-train/sample-052658.mp3,i'll be right with you,thirties,male,african
cv-valid-train/sample-052670.mp3,it always helps to be learning something new and exciting,twenties,male,canada
cv-valid-train/sample-052676.mp3,lots of shepherds passed through selling their wool,twenties,male,ireland
cv-valid-train/sample-052678.mp3,for every ten dead men among our enemies you will receive a piece of gold,fifties,female,australia
cv-valid-train/sample-052719.mp3,my foot must have slipped,thirties,female,indian
cv-valid-train/sample-052725.mp3,he thought that with some patience he'd be able to transform everything into gold,fourties,male,newzealand
cv-valid-train/sample-052727.mp3,how long is what,fifties,female,indian
cv-valid-train/sample-052730.mp3,i'm still having trouble with baking,fourties,male,canada
cv-valid-train/sample-052736.mp3,three days from now he would be with the merchant's daughter,fifties,female,australia
cv-valid-train/sample-052737.mp3,stop calling me that,thirties,female,newzealand
cv-valid-train/sample-052751.mp3,if a person is living out his destiny he knows everything he needs to know,sixties,female,african
cv-valid-train/sample-052764.mp3,without the dataset the article is useless,sixties,male,ireland
cv-valid-train/sample-052794.mp3,good luck to you,twenties,female,indian
cv-valid-train/sample-052801.mp3,i think they perceived that nothing was to be done at the moment,fifties,male,canada
cv-valid-train/sample-052804.mp3,why don't you have your friends join us,fifties,female,australia
cv-valid-train/sample-052806.mp3,a large piece suddenly came off and fell with a loud and sharp noise,fourties,male,australia
cv-valid-train/sample-052811.mp3,you don't have to sign anything,teens,male,indian
cv-valid-train/sample-052815.mp3,maybe tomorrow said the boy moving away,sixties,male,canada
cv-valid-train/sample-052827.mp3,another trick the boy thought,thirties,male,scotland
cv-valid-train/sample-052888.mp3,one afternoon they passed by the encampment of one of the tribes,twenties,male,canada
cv-valid-train/sample-052890.mp3,it had a diameter of about thirty yards,twenties,female,australia
cv-valid-train/sample-052896.mp3,it had toppled over the brim and fallen into the pit,thirties,male,african
cv-valid-train/sample-052897.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,thirties,male,canada
cv-valid-train/sample-052919.mp3,the boy was also saddened his friend was in pursuit of his destiny,fifties,female,african
cv-valid-train/sample-052933.mp3,ogilvy watched till one and then gave up,sixties,male,indian
cv-valid-train/sample-052934.mp3,remember that wherever your heart is there you will find your treasure,twenties,male,african
cv-valid-train/sample-052941.mp3,from then on the boy understood his heart,teens,male,african
cv-valid-train/sample-052942.mp3,from where he sat he could observe the plaza,fifties,female,australia
cv-valid-train/sample-052947.mp3,but the king of salem hoped desperately that the boy would be successful,thirties,male,canada
cv-valid-train/sample-052966.mp3,do you have anything to eat,fifties,male,scotland
cv-valid-train/sample-052974.mp3,it seems old and wise,thirties,female,canada
cv-valid-train/sample-052977.mp3,give me that call on patrick's wire,thirties,female,newzealand
cv-valid-train/sample-053010.mp3,just you and i,sixties,male,scotland
cv-valid-train/sample-053012.mp3,see you in the funny papers,fifties,female,australia
cv-valid-train/sample-053024.mp3,then suddenly he noticed it with a start,sixties,female,scotland
cv-valid-train/sample-053026.mp3,its lower end was still embedded,fourties,male,australia
cv-valid-train/sample-053039.mp3,whatever the thing observed one could find a connection with his experience of the moment,seventies,male,australia
cv-valid-train/sample-053049.mp3,no one attacks an oasis,twenties,male,indian
cv-valid-train/sample-053058.mp3,he noticed the unequal cooling of its surface,sixties,female,african
cv-valid-train/sample-053079.mp3,sadly my dream of becoming a squirrel whisperer may never happen,thirties,male,australia
cv-valid-train/sample-053093.mp3,there isn't even a single reason for me to go to the lake today,thirties,male,scotland
cv-valid-train/sample-053098.mp3,i can help him,twenties,male,australia
cv-valid-train/sample-053103.mp3,at the camp it was difficult to see anything,twenties,female,indian
cv-valid-train/sample-053120.mp3,all that time the martians must have been getting ready,fifties,male,canada
cv-valid-train/sample-053127.mp3,who did you talk to,teens,male,newzealand
cv-valid-train/sample-053129.mp3,i'm going to wait here for you every day,fourties,female,african
cv-valid-train/sample-053156.mp3,i can stand being spoiled a little,teens,female,canada
cv-valid-train/sample-053158.mp3,it seemed he had made the long journey for nothing,fourties,female,canada
cv-valid-train/sample-053163.mp3,save that for the tribune,thirties,female,australia
cv-valid-train/sample-053193.mp3,is there a mrs joshua,twenties,male,indian
cv-valid-train/sample-053206.mp3,the desert fills men's hearts with visions the camel driver answered,teens,male,malaysia
cv-valid-train/sample-053223.mp3,the article in the current state is not good enough for publication,twenties,male,canada
cv-valid-train/sample-053229.mp3,that's not so bad,thirties,male,scotland
cv-valid-train/sample-053238.mp3,you can't be the wind the wind said,sixties,female,ireland
cv-valid-train/sample-053250.mp3,the heat lasted until nightfall and all that time he had to carry his jacket,teens,other,scotland
cv-valid-train/sample-053262.mp3,and i'm going to build things,fifties,male,african
cv-valid-train/sample-053264.mp3,what boat you sailing on,twenties,male,indian
cv-valid-train/sample-053274.mp3,and the alchemist understood that the boy's heart had returned to the soul of the world,fifties,female,canada
cv-valid-train/sample-053279.mp3,treason is a blow that comes unexpectedly,thirties,male,philippines
cv-valid-train/sample-053287.mp3,she spent almost all night finishing her thesis,fifties,female,indian
cv-valid-train/sample-053300.mp3,and one or two persons were returning,thirties,male,canada
cv-valid-train/sample-053301.mp3,and then he perceived it very slowly,thirties,female,canada
cv-valid-train/sample-053305.mp3,as the sun rose the men began to beat the boy,twenties,male,indian
cv-valid-train/sample-053315.mp3,and all's fair in love and war,twenties,female,indian
cv-valid-train/sample-053344.mp3,no the alchemist answered,thirties,male,newzealand
cv-valid-train/sample-053349.mp3,i have to find a man who knows that universal language,thirties,male,indian
cv-valid-train/sample-053351.mp3,you got to help us,thirties,male,australia
cv-valid-train/sample-053353.mp3,what do you want me to do,fifties,female,indian
cv-valid-train/sample-053360.mp3,she keeps saying that she has no regrets about moving back home but im not sure if its entirely true,twenties,male,australia
cv-valid-train/sample-053363.mp3,just the ant colony of the neighborhood,twenties,male,indian
cv-valid-train/sample-053383.mp3,and find out where the nearest telegraph office is,fifties,female,indian
cv-valid-train/sample-053390.mp3,but he found it much more interesting to observe the caravan and listen to the wind,twenties,male,indian
cv-valid-train/sample-053428.mp3,you'll watch them as they grow demonstrating how the world is always changing,fourties,male,canada
cv-valid-train/sample-053441.mp3,henderson went into the railway station to telegraph the news to london,sixties,female,scotland
cv-valid-train/sample-053442.mp3,but the crystal merchant had no choice,thirties,male,canada
cv-valid-train/sample-053448.mp3,many people in berkshire surrey and middlesex must have seen it,fifties,male,scotland
cv-valid-train/sample-053469.mp3,why there's oceans of room here,thirties,male,indian
cv-valid-train/sample-053509.mp3,strong passwords don't have to be hard to remember,teens,male,newzealand
cv-valid-train/sample-053522.mp3,so when i look out over your sands i am also looking at her,twenties,male,hongkong
cv-valid-train/sample-053524.mp3,being murdered in cold blood isn't nonsense,sixties,male,newzealand
cv-valid-train/sample-053547.mp3,he placed the dvd into the player,fourties,male,philippines
cv-valid-train/sample-053597.mp3,then he dropped his spade picked up his jacket and came out into the road,fifties,male,scotland
cv-valid-train/sample-053606.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,thirties,male,canada
cv-valid-train/sample-053619.mp3,it's not often that money can save someone's life,teens,male,indian
cv-valid-train/sample-053635.mp3,but he certainly didn't desire that an army invade the oasis,fourties,male,australia
cv-valid-train/sample-053648.mp3,an hour later he had before him a chest of spanish gold coins,fourties,female,australia
cv-valid-train/sample-053649.mp3,i can learn something from the desert too,sixties,female,canada
cv-valid-train/sample-053651.mp3,people talk a lot about omens thought the shepherd,twenties,male,indian
cv-valid-train/sample-053656.mp3,my agreement with you gentlemen stands,fifties,female,australia
cv-valid-train/sample-053658.mp3,did you finish the interview,fifties,male,wales
cv-valid-train/sample-053667.mp3,the old man leafed through the book and fell to reading a page he came to,thirties,female,african
cv-valid-train/sample-053691.mp3,it means only that the heart does what it can the alchemist said,twenties,male,scotland
cv-valid-train/sample-053696.mp3,the caravan moved toward the east,fifties,male,australia
cv-valid-train/sample-053706.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,twenties,female,australia
cv-valid-train/sample-053714.mp3,we'll carry the desk over,fifties,female,australia
cv-valid-train/sample-053745.mp3,the biggest living thing is a mushroom,fifties,female,indian
cv-valid-train/sample-053757.mp3,she ought to be here any minute,thirties,male,australia
cv-valid-train/sample-053769.mp3,it was dropping off in flakes and raining down on the sand,sixties,female,scotland
cv-valid-train/sample-053771.mp3,i'm not doing it for you,fifties,female,indian
cv-valid-train/sample-053772.mp3,haven't you got a bullet i can bite,eighties,male,australia
cv-valid-train/sample-053777.mp3,everything in life is an omen said the englishman now closing the journal he was reading,thirties,male,newzealand
cv-valid-train/sample-053799.mp3,the boy had noticed that the englishman was irritable and missed his books,fourties,male,australia
cv-valid-train/sample-053829.mp3,that saved his life,teens,male,newzealand
cv-valid-train/sample-053846.mp3,it was my fear of failure that first kept me from attempting the master work,thirties,male,canada
cv-valid-train/sample-053848.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,fourties,male,newzealand
cv-valid-train/sample-053863.mp3,they're only made of rock crystal and there are millions of rock crystals in the earth,twenties,male,australia
cv-valid-train/sample-053877.mp3,what tricks would i pull,sixties,male,scotland
cv-valid-train/sample-053890.mp3,the men fell into an animated discussion,twenties,female,canada
cv-valid-train/sample-053899.mp3,but everything had changed,twenties,male,canada
cv-valid-train/sample-053901.mp3,they ate in silence,sixties,male,canada
cv-valid-train/sample-053905.mp3,many people in berkshire surrey and middlesex must have seen it,twenties,female,australia
cv-valid-train/sample-053929.mp3,the boy didn't know what to say,twenties,male,african
cv-valid-train/sample-053943.mp3,they formed heaps that are visible a mile and a half away,fifties,female,canada
cv-valid-train/sample-053947.mp3,in those days very few of the people had any idea about astronomy,thirties,male,australia
cv-valid-train/sample-053955.mp3,just make yourselves at home,sixties,male,ireland
cv-valid-train/sample-053998.mp3,remember that wherever your heart is there you will find your treasure,twenties,other,ireland
cv-valid-train/sample-054001.mp3,i never saw amanda act like that before,fifties,female,indian
cv-valid-train/sample-054017.mp3,this is great for sandboxed web testing,fourties,female,canada
cv-valid-train/sample-054019.mp3,somewhere you are holding the person i love the boy said,seventies,male,canada
cv-valid-train/sample-054021.mp3,i feel i ought to take care of her,fifties,male,australia
cv-valid-train/sample-054035.mp3,his grandfather was a snake,twenties,male,indian
cv-valid-train/sample-054044.mp3,the children were almost tyrannical,thirties,male,newzealand
cv-valid-train/sample-054046.mp3,of course it is,fifties,female,indian
cv-valid-train/sample-054070.mp3,the space was spartan almost bare,twenties,male,scotland
cv-valid-train/sample-054090.mp3,but use them to buy your flock,thirties,female,canada
cv-valid-train/sample-054115.mp3,the desert didn't answer him for a few moments,thirties,male,indian
cv-valid-train/sample-054145.mp3,and then they want the person to change,thirties,male,indian
cv-valid-train/sample-054147.mp3,the drivers carried the freight themselves over such treacherous footing and then reloaded the camels,sixties,male,newzealand
cv-valid-train/sample-054153.mp3,the only shadow was that of the few scattered pine trees,thirties,female,singapore
cv-valid-train/sample-054154.mp3,the immense collection of people and animals began to travel faster,sixties,female,canada
cv-valid-train/sample-054174.mp3,you brought a new feeling into my crystal shop,thirties,male,african
cv-valid-train/sample-054177.mp3,the trouble is that this grammar allows raw dictation to be mixed with any other commands,thirties,female,indian
cv-valid-train/sample-054179.mp3,the alchemist told the boy to place the shell over his ear,twenties,female,canada
cv-valid-train/sample-054185.mp3,i myself heard nothing of that,thirties,female,bermuda
cv-valid-train/sample-054191.mp3,and he vanished around the corner of the plaza,twenties,female,canada
cv-valid-train/sample-054192.mp3,hang on for a second,fifties,female,indian
cv-valid-train/sample-054194.mp3,when i tried it about a year ago it didn't work nearly as well as using it on my local machine,fourties,male,newzealand
cv-valid-train/sample-054199.mp3,the reprieve for george,twenties,male,african
cv-valid-train/sample-054205.mp3,the pile of pennies was larger than the fruit basket,fifties,female,indian
cv-valid-train/sample-054208.mp3,what're you trying to do,thirties,male,scotland
cv-valid-train/sample-054224.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,thirties,male,australia
cv-valid-train/sample-054225.mp3,he's in my room,fifties,male,australia
cv-valid-train/sample-054226.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,twenties,male,ireland
cv-valid-train/sample-054235.mp3,the boy picked up his pouch and put it with his other things,fifties,female,african
cv-valid-train/sample-054242.mp3,they formed heaps that are visible a mile and a half away,fourties,male,australia
cv-valid-train/sample-054255.mp3,it doesn't have to rhyme,teens,male,canada
cv-valid-train/sample-054257.mp3,let's break the problem down,fourties,female,australia
cv-valid-train/sample-054259.mp3,so he began to wander through the city and found himself at the gates,thirties,male,canada
cv-valid-train/sample-054272.mp3,diesel is the cheapest one because of lower taxes,teens,male,malaysia
cv-valid-train/sample-054286.mp3,love is the falcon's flight over your sands,twenties,male,australia
cv-valid-train/sample-054300.mp3,but they could never have taught him arabic,teens,male,indian
cv-valid-train/sample-054318.mp3,then he dropped his spade picked up his jacket and came out into the road,fifties,female,australia
cv-valid-train/sample-054323.mp3,but as time passed tangier had changed,seventies,male,australia
cv-valid-train/sample-054336.mp3,as soon as he saw me among the crowd he called to me to come down,thirties,female,singapore
cv-valid-train/sample-054339.mp3,i don't know if i'll be able to find life in the desert the boy thought,seventies,male,australia
cv-valid-train/sample-054345.mp3,sometimes their caravan met with another,twenties,male,indian
cv-valid-train/sample-054359.mp3,i wanted to sleep a little longer he thought,fourties,female,singapore
cv-valid-train/sample-054364.mp3,you certainly delivered the goods,fifties,male,wales
cv-valid-train/sample-054378.mp3,i'd hate to have that many pins stuck in me,thirties,male,ireland
cv-valid-train/sample-054411.mp3,but they really don't know what they're saying,twenties,male,indian
cv-valid-train/sample-054429.mp3,the boy began again to read his book but he was no longer able to concentrate,twenties,male,indian
cv-valid-train/sample-054455.mp3,it's what you have always wanted to accomplish,sixties,male,canada
cv-valid-train/sample-054460.mp3,is much less sensitive to spurious awakenings than the sleep mode,fourties,female,canada
cv-valid-train/sample-054471.mp3,what would you do,fifties,male,scotland
cv-valid-train/sample-054479.mp3,somebody's going to get hurt,thirties,male,indian
cv-valid-train/sample-054495.mp3,he decided to spend the night there,thirties,male,indian
cv-valid-train/sample-054497.mp3,the boy looked out at the horizon,twenties,male,indian
cv-valid-train/sample-054500.mp3,you point to a trail of ants leading into the house,twenties,male,scotland
cv-valid-train/sample-054503.mp3,he was learning a lot of new things,fifties,female,canada
cv-valid-train/sample-054504.mp3,you'd better start right now,twenties,male,newzealand
cv-valid-train/sample-054507.mp3,she was beautiful from behind but he couldn't see her face yet,teens,male,indian
cv-valid-train/sample-054509.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness,teens,male,malaysia
cv-valid-train/sample-054527.mp3,which one is mine,thirties,male,australia
cv-valid-train/sample-054538.mp3,the boy remembered an old proverb from his country,sixties,male,indian
cv-valid-train/sample-054541.mp3,the boy was also saddened his friend was in pursuit of his destiny,twenties,male,indian
cv-valid-train/sample-054554.mp3,would you rather leave,fifties,female,australia
cv-valid-train/sample-054561.mp3,and get me a pen,twenties,male,scotland
cv-valid-train/sample-054568.mp3,i'm coming fatima he said,twenties,male,indian
cv-valid-train/sample-054578.mp3,out with larry's deputies,twenties,female,philippines
cv-valid-train/sample-054582.mp3,the sun thought about that and decided to shine more brightly,fourties,male,australia
cv-valid-train/sample-054599.mp3,but i found it difficult to get to work because of the investigations,thirties,male,australia
cv-valid-train/sample-054621.mp3,my mind ran on the possibilities of its content,twenties,male,australia
cv-valid-train/sample-054623.mp3,but use them to buy your flock,fifties,female,canada
cv-valid-train/sample-054634.mp3,something just flew by,fifties,female,australia
cv-valid-train/sample-054636.mp3,we broke it in half,twenties,female,indian
cv-valid-train/sample-054653.mp3,the data from figures  and  should be represented much better,sixties,male,newzealand
cv-valid-train/sample-054654.mp3,because i've always heard about them the boy answered saying nothing about his dream,twenties,male,australia
cv-valid-train/sample-054657.mp3,i told you to have the ice box fixed,twenties,male,indian
cv-valid-train/sample-054663.mp3,that's a good luck omen the englishman said after the fat arab had gone out,thirties,male,indian
cv-valid-train/sample-054678.mp3,i'm just a man who wanders the desert and knows the stars said the alchemist,fourties,male,newzealand
cv-valid-train/sample-054687.mp3,why can't she get along with me,fifties,male,wales
cv-valid-train/sample-054694.mp3,i'm going to wait here for you every day,twenties,male,indian
cv-valid-train/sample-054705.mp3,when the simum ceased to blow everyone looked to the place where the boy had been,seventies,male,canada
cv-valid-train/sample-054711.mp3,i want them both arrested,thirties,male,australia
cv-valid-train/sample-054746.mp3,he knew all the fields and pastures of andalusia,fifties,male,australia
cv-valid-train/sample-054753.mp3,i don't know why these things have to be transmitted by word of mouth he thought,fifties,female,australia
cv-valid-train/sample-054763.mp3,it gave a peculiarly sharp cry,thirties,male,indian
cv-valid-train/sample-054769.mp3,what do you think you're doing holding up traffic,twenties,male,newzealand
cv-valid-train/sample-054790.mp3,the text is often unnecessarily obscure,thirties,male,indian
cv-valid-train/sample-054812.mp3,i need one more,fourties,male,australia
cv-valid-train/sample-054813.mp3,and this is your coat,fifties,female,australia
cv-valid-train/sample-054831.mp3,i get thirty dollars a week,teens,male,indian
cv-valid-train/sample-054853.mp3,because life wants you to achieve your destiny,teens,male,malaysia
cv-valid-train/sample-054894.mp3,and the names of the people involved were very difficult to pronounce,thirties,male,canada
cv-valid-train/sample-054915.mp3,are you going to call me,twenties,male,indian
cv-valid-train/sample-054930.mp3,her life is a series of plot twists,thirties,male,australia
cv-valid-train/sample-054963.mp3,i'm going to scream,fifties,male,australia
cv-valid-train/sample-054978.mp3,i'm gonna get my arm fixed out of this,thirties,male,australia
cv-valid-train/sample-054982.mp3,all i say is spit them out,fifties,female,indian
cv-valid-train/sample-055008.mp3,it brought his heart into his mouth,thirties,female,philippines
cv-valid-train/sample-055043.mp3,the idea frightened him,fifties,male,australia
cv-valid-train/sample-055053.mp3,the alchemist erased the circle in the sand and the snake slithered away among the rocks,teens,male,newzealand
cv-valid-train/sample-055062.mp3,i don't see him,fifties,male,scotland
cv-valid-train/sample-055071.mp3,do you know that i threw it away,fifties,male,scotland
cv-valid-train/sample-055075.mp3,the adventures of tom sawyer,fifties,male,australia
cv-valid-train/sample-055081.mp3,some do come back,twenties,male,indian
cv-valid-train/sample-055090.mp3,what's she doing over here,fourties,male,canada
cv-valid-train/sample-055112.mp3,my palms were sweaty and my mouth was dry it must be a phobia,twenties,male,indian
cv-valid-train/sample-055123.mp3,it would have been visible to me had i only looked up as it passed,seventies,male,australia
cv-valid-train/sample-055124.mp3,they don't see that the fields are new and the seasons change,twenties,male,canada
cv-valid-train/sample-055148.mp3,are you going to call me,teens,female,philippines
cv-valid-train/sample-055157.mp3,i'm not rubbing it in,twenties,female,australia
cv-valid-train/sample-055162.mp3,love required them to stay with the people they loved,fifties,female,african
cv-valid-train/sample-055194.mp3,my husband revealed he was homosexual,twenties,female,canada
cv-valid-train/sample-055217.mp3,the same book that taught me about urim and thummim,twenties,male,indian
cv-valid-train/sample-055227.mp3,i heard a peculiar humming sound from the pit,twenties,male,australia
cv-valid-train/sample-055228.mp3,dense clouds of smoke or dust can be seen through a powerful telescope,twenties,female,bermuda
cv-valid-train/sample-055242.mp3,henderson was taking it in,fourties,female,australia
cv-valid-train/sample-055267.mp3,and he gave the boy his blessing,fourties,female,singapore
cv-valid-train/sample-055280.mp3,the streamer of gas came out towards us,fourties,male,ireland
cv-valid-train/sample-055283.mp3,we have also started contemplating the possibility of moving back to colorado,thirties,male,ireland
cv-valid-train/sample-055312.mp3,and the sand and gravel had been flung violently in every direction,twenties,male,singapore
cv-valid-train/sample-055328.mp3,he's trying to trick you again,thirties,female,ireland
cv-valid-train/sample-055337.mp3,we were all made by the same hand and we have the same soul,thirties,male,australia
cv-valid-train/sample-055341.mp3,i told you baldwin was in trouble,thirties,female,ireland
cv-valid-train/sample-055344.mp3,and he wasn't faring much better,fifties,male,australia
cv-valid-train/sample-055366.mp3,it was such a gradual movement that he found it only by noticing the dots,thirties,female,indian
cv-valid-train/sample-055373.mp3,a lot of patience but shepherds know all about patience,fourties,male,australia
cv-valid-train/sample-055406.mp3,mostly just the hearts of those who are trying to realize their destinies,twenties,male,indian
cv-valid-train/sample-055411.mp3,i got it back,fifties,female,indian
cv-valid-train/sample-055414.mp3,save that for the tribune,twenties,female,indian
cv-valid-train/sample-055417.mp3,it's a code said the boy a bit disappointed,seventies,male,australia
cv-valid-train/sample-055427.mp3,it spread through the planet's atmosphere and obscured its more familiar features,twenties,male,indian
cv-valid-train/sample-055430.mp3,i didn't know whose it was,twenties,male,hongkong
cv-valid-train/sample-055438.mp3,you must always know what it is that you want the old king had said,twenties,other,ireland
cv-valid-train/sample-055439.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,teens,male,indian
cv-valid-train/sample-055460.mp3,as soon as he saw me among the crowd he called to me to come down,thirties,male,newzealand
cv-valid-train/sample-055480.mp3,that's the philosopher's stone and the elixir of life,twenties,male,indian
cv-valid-train/sample-055486.mp3,you have been a real blessing to me,thirties,male,african
cv-valid-train/sample-055487.mp3,what is love the desert asked,twenties,male,indian
cv-valid-train/sample-055502.mp3,somebody pushed against me and i almost fell into the ditch,sixties,female,african
cv-valid-train/sample-055520.mp3,the stranger seemed satisfied with the answer,sixties,female,african
cv-valid-train/sample-055529.mp3,not with my money,twenties,male,indian
cv-valid-train/sample-055540.mp3,the idea is still good,fifties,female,indian
cv-valid-train/sample-055547.mp3,joanne ought to be back by now,twenties,female,indian
cv-valid-train/sample-055559.mp3,and i'm going to insist on his being produced for questioning,fourties,male,canada
cv-valid-train/sample-055579.mp3,and above all don't forget to follow your destiny through to its conclusion,fourties,female,african
cv-valid-train/sample-055584.mp3,then the old man began to inspect the sheep and he saw that one was lame,twenties,male,indian
cv-valid-train/sample-055611.mp3,surrender is not an option the mercenary asserted,fourties,male,canada
cv-valid-train/sample-055630.mp3,sometimes there's just no way to hold back the river,twenties,female,canada
cv-valid-train/sample-055637.mp3,you can find it here or linked from the navigation sidebar on every page,fifties,female,indian
cv-valid-train/sample-055641.mp3,it was the pure language of the world,sixties,male,australia
cv-valid-train/sample-055653.mp3,as he sat there thinking he sensed movement above him,twenties,male,indian
cv-valid-train/sample-055696.mp3,he really doesn't look so bad,thirties,male,australia
cv-valid-train/sample-055702.mp3,the stranger withdrew the sword from the boy's forehead and the boy felt immensely relieved,thirties,male,canada
cv-valid-train/sample-055714.mp3,are you going to go to julia's,thirties,male,australia
cv-valid-train/sample-055720.mp3,the wind has many names,teens,male,indian
cv-valid-train/sample-055731.mp3,it was a bundle of money,twenties,male,indian
cv-valid-train/sample-055736.mp3,drinking and driving is irresponsible,fourties,male,canada
cv-valid-train/sample-055749.mp3,i need a drink,thirties,male,indian
cv-valid-train/sample-055758.mp3,katie screamed that they were going to lose,fifties,female,indian
